directly	RB
opposed	VBN
.	.

She	PRP
would	MD
prevaricate	VB
,	,
but	CC
it	PRP
would	MD
be	VB
in	IN
the	DT
line	NN
of	IN
her	PRP$
feelings	NNS
at	IN
least	JJS
.	.

So	RB
instead	RB
of	IN
complaining	VBG
when	WRB
she	PRP
felt	VBD
so	RB
good	JJ
,	,
she	PRP
said	VBD
:	:
``	``
I	PRP
have	VBP
the	DT
promise	NN
of	IN
something	NN
.	.
''	''

``	``
Where	WRB
?	.
''	''

``	``
At	IN
the	DT
Boston	NNP
Store	NNP
.	.
''	''

``	``
Is	VBZ
it	PRP
sure	JJ
promised	VBN
?	.
''	''

questioned	VBD
Minnie	NNP
.	.

``	``
Well	UH
,	,
I	PRP
'm	VBP
to	TO
find	VB
out	RP
to-morrow	NN
,	,
''	''
returned	VBD
Carrie	NNP
,	,
disliking	VBG
to	TO
draw	VB
out	RP
a	DT
lie	NN
any	RB
longer	JJR
than	IN
was	VBD
necessary	JJ
.	.

Minnie	NNP
felt	VBD
the	DT
atmosphere	NN
of	IN
good	JJ
feeling	NN
which	WDT
Carrie	NNP
brought	VBD
with	IN
her	PRP
.	.

She	PRP
felt	VBD
now	RB
was	VBD
the	DT
time	NN
to	TO
express	VB
to	TO
Carrie	NNP
the	DT
state	NN
of	IN
Hanson	NNP
's	POS
feeling	NN
about	IN
her	PRP$
entire	JJ
Chicago	NNP
venture	NN
.	.

``	``
If	IN
you	PRP
should	MD
n't	RB
get	VB
it	PRP
--	:
''	''
she	PRP
paused	VBD
,	,
troubled	VBD
for	IN
an	DT
easy	JJ
way	NN
.	.

``	``
If	IN
I	PRP
do	VBP
n't	RB
get	VB
something	NN
pretty	RB
soon	RB
,	,
I	PRP
think	VBP
I	PRP
'll	MD
go	VB
home	NN
.	.
''	''

Minnie	NNP
saw	VBD
her	PRP$
chance	NN
.	.

``	``
Sven	NNP
thinks	VBZ
it	PRP
might	MD
be	VB
best	RB
for	IN
the	DT
winter	NN
,	,
anyhow	NN
.	.
''	''

The	DT
situation	NN
flashed	VBD
on	IN
Carrie	NNP
at	IN
once	RB
.	.

They	PRP
were	VBD
unwilling	JJ
to	TO
keep	VB
her	PRP$
any	DT
longer	JJR
,	,
out	IN
of	IN
work	NN
.	.

She	PRP
did	VBD
not	RB
blame	VB
Minnie	NNP
,	,
she	PRP
did	VBD
not	RB
blame	VB
Hanson	NNP
very	RB
much	RB
.	.

Now	RB
,	,
as	IN
she	PRP
sat	VBD
there	EX
digesting	VBG
the	DT
remark	NN
,	,
she	PRP
was	VBD
glad	JJ
she	PRP
had	VBD
Drouet	NNP
's	POS
money	NN
.	.

``	``
Yes	UH
,	,
''	''
she	PRP
said	VBD
after	IN
a	DT
few	JJ
moments	NNS
,	,
``	``
I	PRP
thought	VBD
of	IN
doing	VBG
that	DT
.	.
''	''

She	PRP
did	VBD
not	RB
explain	VB
that	IN
the	DT
thought	NN
,	,
however	RB
,	,
had	VBD
aroused	VBN
all	PDT
the	DT
antagonism	NN
of	IN
her	PRP$
nature	NN
.	.

Columbia	NNP
City	NNP
,	,
what	WP
was	VBD
there	EX
for	IN
her	PRP$
?	.

She	PRP
knew	VBD
its	PRP$
dull	JJ
,	,
little	JJ
round	NN
by	IN
heart	NN
.	.

Here	RB
was	VBD
the	DT
great	JJ
,	,
mysterious	JJ
city	NN
which	WDT
was	VBD
still	RB
a	DT
magnet	NN
for	IN
her	PRP
.	.

What	WP
she	PRP
had	VBD
seen	VBN
only	RB
suggested	VBD
its	PRP$
possibilities	NNS
.	.

Now	RB
to	TO
turn	VB
back	RP
on	IN
it	PRP
and	CC
live	VB
the	DT
little	JJ
old	JJ
life	NN
out	IN
there	RB
--	:
she	PRP
almost	RB
exclaimed	VBD
against	IN
the	DT
thought	NN
.	.

She	PRP
had	VBD
reached	VBN
home	RB
early	JJ
and	CC
went	VBD
in	IN
the	DT
front	JJ
room	NN
to	TO
think	VB
.	.

What	WP
could	MD
she	PRP
do	VB
?	.

She	PRP
could	MD
not	RB
buy	VB
new	JJ
shoes	NNS
and	CC
wear	VB
them	PRP
here	RB
.	.

She	PRP
would	MD
need	VB
to	TO
save	VB
part	NN
of	IN
the	DT
twenty	CD
to	TO
pay	VB
her	PRP$
fare	NN
home	NN
.	.

She	PRP
did	VBD
not	RB
want	VB
to	TO
borrow	VB
of	IN
Minnie	NNP
for	IN
that	DT
.	.

And	CC
yet	RB
,	,
how	WRB
could	MD
she	PRP
explain	VB
where	WRB
she	PRP
even	RB
got	VBD
that	DT
money	NN
?	.

If	IN
she	PRP
could	MD
only	RB
get	VB
enough	RB
to	TO
let	VB
her	PRP
out	RB
easy	RB
.	.

She	PRP
went	VBD
over	IN
the	DT
tangle	NN
again	RB
and	CC
again	RB
.	.

Here	RB
,	,
in	IN
the	DT
morning	NN
,	,
Drouet	NNP
would	MD
expect	VB
to	TO
see	VB
her	PRP
in	IN
a	DT
new	JJ
jacket	NN
,	,
and	CC
that	DT
could	MD
n't	RB
be	VB
.	.

The	DT
Hansons	NNPS
expected	VBD
her	PRP
to	TO
go	VB
home	NN
,	,
and	CC
she	PRP
wanted	VBD
to	TO
get	VB
away	RB
,	,
and	CC
yet	RB
she	PRP
did	VBD
not	RB
want	VB
to	TO
go	VB
home	NN
.	.

In	IN
the	DT
light	NN
of	IN
the	DT
way	NN
they	PRP
would	MD
look	VB
on	IN
her	PRP$
getting	VBG
money	NN
without	IN
work	NN
,	,
the	DT
taking	NN
of	IN
it	PRP
now	RB
seemed	VBD
dreadful	JJ
.	.

She	PRP
began	VBD
to	TO
be	VB
ashamed	JJ
.	.

The	DT
whole	JJ
situation	NN
depressed	VBD
her	PRP
.	.

It	PRP
was	VBD
all	DT
so	RB
clear	JJ
when	WRB
she	PRP
was	VBD
with	IN
Drouet	NNP
.	.

Now	RB
it	PRP
was	VBD
all	DT
so	RB
tangled	JJ
,	,
so	RB
hopeless	JJ
--	:
much	RB
worse	JJR
than	IN
it	PRP
was	VBD
before	RB
,	,
because	IN
she	PRP
had	VBD
the	DT
semblance	NN
of	IN
aid	NN
in	IN
her	PRP$
hand	NN
which	WDT
she	PRP
could	MD
not	RB
use	VB
.	.

Her	PRP$
spirits	NNS
sank	VBD
so	RB
that	IN
at	IN
supper	NN
Minnie	NNP
felt	VBD
that	IN
she	PRP
must	MD
have	VB
had	VBD
another	DT
hard	JJ
day	NN
.	.

Carrie	NNP
finally	RB
decided	VBD
that	IN
she	PRP
would	MD
give	VB
the	DT
money	NN
back	RB
.	.

It	PRP
was	VBD
wrong	JJ
to	TO
take	VB
it	PRP
.	.

She	PRP
would	MD
go	VB
down	RB
in	IN
the	DT
morning	NN
and	CC
hunt	NN
for	IN
work	NN
.	.

At	IN
noon	NN
she	PRP
would	MD
meet	VB
Drouet	NNP
as	IN
agreed	VBN
and	CC
tell	VB
him	PRP
.	.

At	IN
this	DT
decision	NN
her	PRP$
heart	NN
sank	VBD
,	,
until	IN
she	PRP
was	VBD
the	DT
old	JJ
Carrie	NNP
of	IN
distress	NN
.	.

Curiously	RB
,	,
she	PRP
could	MD
not	RB
hold	VB
the	DT
money	NN
in	IN
her	PRP$
hand	NN
without	IN
feeling	VBG
some	DT
relief	NN
.	.

Even	RB
after	IN
all	DT
her	PRP$
depressing	JJ
conclusions	NNS
,	,
she	PRP
could	MD
sweep	NN
away	RB
all	DT
thought	VBN
about	IN
the	DT
matter	NN
and	CC
then	RB
the	DT
twenty	CD
dollars	NNS
seemed	VBD
a	DT
wonderful	JJ
and	CC
delightful	JJ
thing	NN
.	.

Ah	NN
,	,
money	NN
,	,
money	NN
,	,
money	NN
!	.

What	WP
a	DT
thing	NN
it	PRP
was	VBD
to	TO
have	VB
.	.

How	WRB
plenty	RB
of	IN
it	PRP
would	MD
clear	VB
away	RB
all	PDT
these	DT
troubles	NNS
.	.

In	IN
the	DT
morning	NN
she	PRP
got	VBD
up	RB
and	CC
started	VBD
out	RP
a	DT
little	JJ
early	JJ
.	.

Her	PRP$
decision	NN
to	TO
hunt	NN
for	IN
work	NN
was	VBD
moderately	RB
strong	JJ
,	,
but	CC
the	DT
money	NN
in	IN
her	PRP$
pocket	NN
,	,
after	IN
all	DT
her	PRP$
troubling	JJ
over	IN
it	PRP
,	,
made	VBD
the	DT
work	NN
question	NN
the	DT
least	JJS
shade	NN
less	RBR
terrible	JJ
.	.

She	PRP
walked	VBD
into	IN
the	DT
wholesale	JJ
district	NN
,	,
but	CC
as	IN
the	DT
thought	NN
of	IN
applying	VBG
came	VBD
with	IN
each	DT
passing	VBG
concern	NN
,	,
her	PRP$
heart	NN
shrank	VBD
.	.

What	WP
a	DT
coward	NN
she	PRP
was	VBD
,	,
she	PRP
thought	VBD
to	TO
herself	PRP
.	.

Yet	RB
she	PRP
had	VBD
applied	VBN
so	RB
often	RB
.	.

It	PRP
would	MD
be	VB
the	DT
same	JJ
old	JJ
story	NN
.	.

She	PRP
walked	VBD
on	IN
and	CC
on	IN
,	,
and	CC
finally	RB
did	VBD
go	VB
into	IN
one	CD
place	NN
,	,
with	IN
the	DT
old	JJ
result	NN
.	.

She	PRP
came	VBD
out	RP
feeling	NN
that	WDT
luck	NN
was	VBD
against	IN
her	PRP
.	.

It	PRP
was	VBD
no	DT
use	NN
.	.

Without	IN
much	JJ
thinking	NN
,	,
she	PRP
reached	VBD
Dearborn	NNP
Street	NNP
.	.

Here	RB
was	VBD
the	DT
great	JJ
Fair	NN
store	NN
with	IN
its	PRP$
multitude	NN
of	IN
delivery	NN
wagons	NNS
about	RB
,	,
its	PRP$
long	JJ
window	NN
display	NN
,	,
its	PRP$
crowd	NN
of	IN
shoppers	NNS
.	.

It	PRP
readily	RB
changed	VBD
her	PRP$
thoughts	NNS
,	,
she	PRP
who	WP
was	VBD
so	RB
weary	JJ
of	IN
them	PRP
.	.

It	PRP
was	VBD
here	RB
that	IN
she	PRP
had	VBD
intended	VBN
to	TO
come	VB
and	CC
get	VB
her	PRP$
new	JJ
things	NNS
.	.

Now	RB
for	IN
relief	NN
from	IN
distress	NN
;	:
she	PRP
thought	VBD
she	PRP
would	MD
go	VB
in	IN
and	CC
see	VB
.	.

She	PRP
would	MD
look	VB
at	IN
the	DT
jackets	NNS
.	.

There	EX
is	VBZ
nothing	NN
in	IN
this	DT
world	NN
more	RBR
delightful	JJ
than	IN
that	DT
middle	JJ
state	NN
in	IN
which	WDT
we	PRP
mentally	RB
balance	NN
at	IN
times	NNS
,	,
possessed	VBD
of	IN
the	DT
means	NNS
,	,
lured	VBN
by	IN
desire	NN
,	,
and	CC
yet	RB
deterred	VBN
by	IN
conscience	NN
or	CC
want	VB
of	IN
decision	NN
.	.

When	WRB
Carrie	NNP
began	VBD
wandering	VBG
around	IN
the	DT
store	NN
amid	IN
the	DT
fine	JJ
displays	NNS
she	PRP
was	VBD
in	IN
this	DT
mood	NN
.	.

Her	PRP$
original	JJ
experience	NN
in	IN
this	DT
same	JJ
place	NN
had	VBD
given	VBN
her	PRP$
a	DT
high	JJ
opinion	NN
of	IN
its	PRP$
merits	NNS
.	.

Now	RB
she	PRP
paused	VBD
at	IN
each	DT
individual	JJ
bit	NN
of	IN
finery	NN
,	,
where	WRB
before	IN
she	PRP
had	VBD
hurried	VBN
on	IN
.	.

Her	PRP$
woman	NN
's	POS
heart	NN
was	VBD
warm	JJ
with	IN
desire	NN
for	IN
them	PRP
.	.

How	WRB
would	MD
she	PRP
look	VB
in	IN
this	DT
,	,
how	WRB
charming	JJ
that	DT
would	MD
make	VB
her	PRP$
!	.

She	PRP
came	VBD
upon	IN
the	DT
corset	NN
counter	NN
and	CC
paused	VBD
in	IN
rich	JJ
reverie	NN
as	IN
she	PRP
noted	VBD
the	DT
dainty	JJ
concoctions	NNS
of	IN
colour	NN
and	CC
lace	NN
there	RB
displayed	VBD
.	.

If	IN
she	PRP
would	MD
only	RB
make	VB
up	RP
her	PRP$
mind	NN
,	,
she	PRP
could	MD
have	VB
one	CD
of	IN
those	DT
now	RB
.	.

She	PRP
lingered	VBD
in	IN
the	DT
jewelry	NN
department	NN
.	.

She	PRP
saw	VBD
the	DT
earrings	NNS
,	,
the	DT
bracelets	NNS
,	,
the	DT
pins	NNS
,	,
the	DT
chains	NNS
.	.

What	WP
would	MD
she	PRP
not	RB
have	VB
given	VBN
if	IN
she	PRP
could	MD
have	VB
had	VBD
them	PRP
all	DT
!	.

She	PRP
would	MD
look	VB
fine	JJ
too	RB
,	,
if	IN
only	RB
she	PRP
had	VBD
some	DT
of	IN
these	DT
things	NNS
.	.

The	DT
jackets	NNS
were	VBD
the	DT
greatest	JJS
attraction	NN
.	.

When	WRB
she	PRP
entered	VBD
the	DT
store	NN
,	,
she	PRP
already	RB
had	VBD
her	PRP$
heart	NN
fixed	VBN
upon	IN
the	DT
peculiar	JJ
little	JJ
tan	NN
jacket	NN
with	IN
large	JJ
mother-of-pearl	JJ
buttons	NNS
which	WDT
was	VBD
all	PDT
the	DT
rage	NN
that	WDT
fall	VBP
.	.

Still	RB
she	PRP
delighted	VBD
to	TO
convince	VB
herself	PRP
that	IN
there	EX
was	VBD
nothing	NN
she	PRP
would	MD
like	VB
better	JJR
.	.

She	PRP
went	VBD
about	IN
among	IN
the	DT
glass	NN
cases	NNS
and	CC
racks	NNS
where	WRB
these	DT
things	NNS
were	VBD
displayed	VBN
,	,
and	CC
satisfied	JJ
herself	PRP
that	IN
the	DT
one	CD
she	PRP
thought	VBD
of	IN
was	VBD
the	DT
proper	JJ
one	CD
.	.

All	PDT
the	DT
time	NN
she	PRP
wavered	VBD
in	IN
mind	NN
,	,
now	RB
persuading	VBG
herself	PRP
that	IN
she	PRP
could	MD
buy	VB
it	PRP
right	RB
away	RB
if	IN
she	PRP
chose	VBD
,	,
now	RB
recalling	VBG
to	TO
herself	PRP
the	DT
actual	JJ
condition	NN
.	.

At	IN
last	JJ
the	DT
noon	NN
hour	NN
was	VBD
dangerously	RB
near	RB
,	,
and	CC
she	PRP
had	VBD
done	VBN
nothing	NN
.	.

She	PRP
must	MD
go	VB
now	RB
and	CC
return	VB
the	DT
money	NN
.	.

Drouet	NNP
was	VBD
on	IN
the	DT
corner	NN
when	WRB
she	PRP
came	VBD
up	RP
.	.

``	``
Hello	UH
,	,
''	''
he	PRP
said	VBD
,	,
``	``
where	WRB
is	VBZ
the	DT
jacket	NN
and	CC
''	''
--	:
looking	VBG
down	RB
--	:
``	``
the	DT
shoes	NNS
?	.
''	''

Carrie	NNP
had	VBD
thought	VBN
to	TO
lead	VB
up	RP
to	TO
her	PRP$
decision	NN
in	IN
some	DT
intelligent	JJ
way	NN
,	,
but	CC
this	DT
swept	VBD
the	DT
whole	JJ
fore-schemed	JJ
situation	NN
by	IN
the	DT
board	NN
.	.

``	``
I	PRP
came	VBD
to	TO
tell	VB
you	PRP
that	DT
--	:
that	IN
I	PRP
ca	MD
n't	RB
take	VB
the	DT
money	NN
.	.
''	''

``	``
Oh	UH
,	,
that	DT
's	VBZ
it	PRP
,	,
is	VBZ
it	PRP
?	.
''	''

he	PRP
returned	VBD
.	.

``	``
Well	UH
,	,
you	PRP
come	VBP
on	IN
with	IN
me	PRP
.	.

Let	VB
's	PRP
go	VB
over	RP
here	RB
to	TO
Partridge	NNP
's	POS
.	.
''	''

Carrie	NNP
walked	VBD
with	IN
him	PRP
.	.

Behold	NNP
,	,
the	DT
whole	JJ
fabric	NN
of	IN
doubt	NN
and	CC
impossibility	NN
had	VBD
slipped	VBN
from	IN
her	PRP$
mind	NN
.	.

She	PRP
could	MD
not	RB
get	VB
at	IN
the	DT
points	NNS
that	WDT
were	VBD
so	RB
serious	JJ
,	,
the	DT
things	NNS
she	PRP
was	VBD
going	VBG
to	TO
make	VB
plain	JJ
to	TO
him	PRP
.	.

``	``
Have	VBP
you	PRP
had	VBD
lunch	NN
yet	RB
?	.

Of	IN
course	NN
you	PRP
have	VBP
n't	RB
.	.

Let	VB
's	PRP
go	VB
in	IN
here	RB
,	,
''	''
and	CC
Drouet	NNP
turned	VBD
into	IN
one	CD
of	IN
the	DT
very	RB
nicely	RB
furnished	VBN
restaurants	NNS
off	IN
State	NNP
Street	NNP
,	,
in	IN
Monroe	NNP
.	.

``	``
I	PRP
must	MD
n't	RB
take	VB
the	DT
money	NN
,	,
''	''
said	VBD
Carrie	NNP
,	,
after	IN
they	PRP
were	VBD
settled	VBN
in	IN
a	DT
cosey	NN
corner	NN
,	,
and	CC
Drouet	NNP
had	VBD
ordered	VBN
the	DT
lunch	NN
.	.

``	``
I	PRP
ca	MD
n't	RB
wear	VB
those	DT
things	NNS
out	IN
there	RB
.	.

They	PRP
--	:
they	PRP
would	MD
n't	RB
know	VB
where	WRB
I	PRP
got	VBD
them	PRP
.	.
''	''

``	``
What	WP
do	VBP
you	PRP
want	VB
to	TO
do	VB
,	,
''	''
he	PRP
smiled	VBD
,	,
``	``
go	VB
without	IN
them	PRP
?	.
''	''

``	``
I	PRP
think	VBP
I	PRP
'll	MD
go	VB
home	RB
,	,
''	''
she	PRP
said	VBD
,	,
wearily	RB
.	.

``	``
Oh	UH
,	,
come	VBN
,	,
''	''
he	PRP
said	VBD
,	,
``	``
you	PRP
've	VBP
been	VBN
thinking	VBG
it	PRP
over	IN
too	RB
long	JJ
.	.

I	PRP
'll	MD
tell	VB
you	PRP
what	WP
you	PRP
do	VBP
.	.

You	PRP
say	VBP
you	PRP
ca	MD
n't	RB
wear	VB
them	PRP
out	IN
there	RB
.	.

Why	WRB
do	VBP
n't	RB
you	PRP
rent	VB
a	DT
furnished	JJ
room	NN
and	CC
leave	VB
them	PRP
in	IN
that	DT
for	IN
a	DT
week	NN
?	.
''	''

Carrie	NNP
shook	VBD
her	PRP$
head	NN
.	.

Like	IN
all	DT
women	NNS
,	,
she	PRP
was	VBD
there	RB
to	TO
object	VB
and	CC
be	VB
convinced	VBN
.	.

It	PRP
was	VBD
for	IN
him	PRP
to	TO
brush	VB
the	DT
doubts	NNS
away	RB
and	CC
clear	VB
the	DT
path	NN
if	IN
he	PRP
could	MD
.	.

``	``
Why	WRB
are	VBP
you	PRP
going	VBG
home	NN
?	.
''	''

he	PRP
asked	VBD
.	.

``	``
Oh	UH
,	,
I	PRP
ca	MD
n't	RB
get	VB
anything	NN
here	RB
.	.
''	''

``	``
They	PRP
wo	MD
n't	RB
keep	VB
you	PRP
?	.
''	''

he	PRP
remarked	VBD
,	,
intuitively	RB
.	.

``	``
They	PRP
ca	MD
n't	RB
,	,
''	''
said	VBD
Carrie	NNP
.	.

``	``
I	PRP
'll	MD
tell	VB
you	PRP
what	WP
you	PRP
do	VBP
,	,
''	''
he	PRP
said	VBD
.	.

``	``
You	PRP
come	VBP
with	IN
me	PRP
.	.

I	PRP
'll	MD
take	VB
care	NN
of	IN
you	PRP
.	.
''	''

Carrie	NNP
heard	VBD
this	DT
passively	RB
.	.

The	DT
peculiar	JJ
state	NN
which	WDT
she	PRP
was	VBD
in	IN
made	VBN
it	PRP
sound	VB
like	IN
the	DT
welcome	JJ
breath	NN
of	IN
an	DT
open	JJ
door	NN
.	.

Drouet	NNP
seemed	VBD
of	IN
her	PRP$
own	JJ
spirit	NN
and	CC
pleasing	NN
.	.

He	PRP
was	VBD
clean	JJ
,	,
handsome	JJ
,	,
well-dressed	JJ
,	,
and	CC
sympathetic	JJ
.	.

His	PRP$
voice	NN
was	VBD
the	DT
voice	NN
of	IN
a	DT
friend	NN
.	.

``	``
What	WP
can	MD
you	PRP
do	VB
back	RB
at	IN
Columbia	NNP
City	NNP
?	.
''	''

he	PRP
went	VBD
on	IN
,	,
rousing	VBG
by	IN
the	DT
words	NNS
in	IN
Carrie	NNP
's	POS
mind	NN
a	DT
picture	NN
of	IN
the	DT
dull	JJ
world	NN
she	PRP
had	VBD
left	VBN
.	.

``	``
There	EX
is	VBZ
n't	RB
anything	NN
down	RB
there	RB
.	.

Chicago	NNP
's	POS
the	DT
place	NN
.	.

You	PRP
can	MD
get	VB
a	DT
nice	JJ
room	NN
here	RB
and	CC
some	DT
clothes	NNS
,	,
and	CC
then	RB
you	PRP
can	MD
do	VB
something	NN
.	.
''	''

Carrie	NNP
looked	VBD
out	RP
through	IN
the	DT
window	NN
into	IN
the	DT
busy	JJ
street	NN
.	.

There	EX
it	PRP
was	VBD
,	,
the	DT
admirable	JJ
,	,
great	JJ
city	NN
,	,
so	RB
fine	JJ
when	WRB
you	PRP
are	VBP
not	RB
poor	JJ
.	.

An	DT
elegant	JJ
coach	NN
,	,
with	IN
a	DT
prancing	VBG
pair	NN
of	IN
bays	NNS
,	,
passed	VBN
by	IN
,	,
carrying	VBG
in	IN
its	PRP$
upholstered	JJ
depths	NNS
a	DT
young	JJ
lady	NN
.	.

``	``
What	WP
will	MD
you	PRP
have	VB
if	IN
you	PRP
go	VBP
back	RB
?	.
''	''

asked	VBD
Drouet	NNP
.	.

There	EX
was	VBD
no	DT
subtle	JJ
undercurrent	NN
to	TO
the	DT
question	NN
.	.

He	PRP
imagined	VBD
that	IN
she	PRP
would	MD
have	VB
nothing	NN
at	IN
all	DT
of	IN
the	DT
things	NNS
he	PRP
thought	VBD
worth	NN
while	IN
.	.

Carrie	NNP
sat	VBD
still	RB
,	,
looking	VBG
out	RP
.	.

She	PRP
was	VBD
wondering	VBG
what	WP
she	PRP
could	MD
do	VB
.	.

They	PRP
would	MD
be	VB
expecting	VBG
her	PRP$
to	TO
go	VB
home	RB
this	DT
week	NN
.	.

Drouet	NNP
turned	VBD
to	TO
the	DT
subject	NN
of	IN
the	DT
clothes	NNS
she	PRP
was	VBD
going	VBG
to	TO
buy	VB
.	.

``	``
Why	WRB
not	RB
get	VB
yourself	PRP
a	DT
nice	JJ
little	JJ
jacket	NN
?	.

You	PRP
've	VBP
got	VBN
to	TO
have	VB
it	PRP
.	.

I	PRP
'll	MD
loan	VB
you	PRP
the	DT
money	NN
.	.

You	PRP
need	VBP
n't	RB
worry	VB
about	IN
taking	VBG
it	PRP
.	.

You	PRP
can	MD
get	VB
yourself	PRP
a	DT
nice	JJ
room	NN
by	IN
yourself	PRP
.	.

I	PRP
wo	MD
n't	RB
hurt	VB
you	PRP
.	.
''	''

Carrie	NNP
saw	VBD
the	DT
drift	NN
,	,
but	CC
could	MD
not	RB
express	VB
her	PRP$
thoughts	NNS
.	.

She	PRP
felt	VBD
more	RBR
than	IN
ever	RB
the	DT
helplessness	NN
of	IN
her	PRP$
case	NN
.	.

``	``
If	IN
I	PRP
could	MD
only	RB
get	VB
something	NN
to	TO
do	VB
,	,
''	''
she	PRP
said	VBD
.	.

``	``
Maybe	RB
you	PRP
can	MD
,	,
''	''
went	VBD
on	IN
Drouet	NNP
,	,
``	``
if	IN
you	PRP
stay	VBP
here	RB
.	.

You	PRP
ca	MD
n't	RB
if	IN
you	PRP
go	VBP
away	RB
.	.

They	PRP
wo	MD
n't	RB
let	VB
you	PRP
stay	VB
out	RP
there	RB
.	.

Now	RB
,	,
why	WRB
not	RB
let	VB
me	PRP
get	VB
you	PRP
a	DT
nice	JJ
room	NN
?	.

I	PRP
wo	MD
n't	RB
bother	VB
you	PRP
--	:
you	PRP
need	VBP
n't	RB
be	VB
afraid	JJ
.	.

Then	RB
,	,
when	WRB
you	PRP
get	VBP
fixed	VBN
up	RP
,	,
maybe	RB
you	PRP
could	MD
get	VB
something	NN
.	.
''	''

He	PRP
looked	VBD
at	IN
her	PRP$
pretty	JJ
face	NN
and	CC
it	PRP
vivified	VBD
his	PRP$
mental	JJ
resources	NNS
.	.

She	PRP
was	VBD
a	DT
sweet	JJ
little	JJ
mortal	JJ
to	TO
him	PRP
--	:
there	EX
was	VBD
no	DT
doubt	NN
of	IN
that	DT
.	.

She	PRP
seemed	VBD
to	TO
have	VB
some	DT
power	NN
back	NN
of	IN
her	PRP$
actions	NNS
.	.

She	PRP
was	VBD
not	RB
like	VB
the	DT
common	JJ
run	NN
of	IN
store-girls	NNS
.	.

She	PRP
was	VBD
n't	RB
silly	JJ
.	.

In	IN
reality	NN
,	,
Carrie	NNP
had	VBD
more	RBR
imagination	NN
than	IN
he	PRP
--	:
more	JJR
taste	NN
.	.

It	PRP
was	VBD
a	DT
finer	JJR
mental	JJ
strain	NN
in	IN
her	PRP$
that	WDT
made	VBD
possible	JJ
her	PRP$
depression	NN
and	CC
loneliness	NN
.	.

Her	PRP$
poor	JJ
clothes	NNS
were	VBD
neat	JJ
,	,
and	CC
she	PRP
held	VBD
her	PRP$
head	NN
unconsciously	RB
in	IN
a	DT
dainty	JJ
way	NN
.	.

``	``
Do	VBP
you	PRP
think	VB
I	PRP
could	MD
get	VB
something	NN
?	.
''	''

she	PRP
asked	VBD
.	.

``	``
Sure	JJ
,	,
''	''
he	PRP
said	VBD
,	,
reaching	VBG
over	IN
and	CC
filling	VBG
her	PRP$
cup	NN
with	IN
tea	NN
.	.

``	``
I	PRP
'll	MD
help	VB
you	PRP
.	.
''	''

She	PRP
looked	VBD
at	IN
him	PRP
,	,
and	CC
he	PRP
laughed	VBD
reassuringly	RB
.	.

``	``
Now	RB
I	PRP
'll	MD
tell	VB
you	PRP
what	WP
we	PRP
'll	MD
do	VB
.	.

We	PRP
'll	MD
go	VB
over	IN
here	RB
to	TO
Partridge	NNP
's	POS
and	CC
you	PRP
pick	VBP
out	RP
what	WP
you	PRP
want	VBP
.	.

Then	RB
we	PRP
'll	MD
look	VB
around	IN
for	IN
a	DT
room	NN
for	IN
you	PRP
.	.

You	PRP
can	MD
leave	VB
the	DT
things	NNS
there	RB
.	.

Then	RB
we	PRP
'll	MD
go	VB
to	TO
the	DT
show	NN
to-night	NN
.	.
''	''

Carrie	NNP
shook	VBD
her	PRP$
head	NN
.	.

``	``
Well	UH
,	,
you	PRP
can	MD
go	VB
out	RP
to	TO
the	DT
flat	JJ
then	RB
,	,
that	DT
's	VBZ
all	RB
right	RB
.	.

You	PRP
do	VBP
n't	RB
need	VB
to	TO
stay	VB
in	IN
the	DT
room	NN
.	.

Just	RB
take	VB
it	PRP
and	CC
leave	VB
your	PRP$
things	NNS
there	RB
.	.
''	''

She	PRP
hung	VBD
in	IN
doubt	NN
about	IN
this	DT
until	IN
the	DT
dinner	NN
was	VBD
over	RB
.	.

``	``
Let	VB
's	POS
go	VB
over	IN
and	CC
look	VB
at	IN
the	DT
jackets	NNS
,	,
''	''
he	PRP
said	VBD
.	.

Together	RB
they	PRP
went	VBD
.	.

In	IN
the	DT
store	NN
they	PRP
found	VBD
that	IN
shine	NN
and	CC
rustle	NN
of	IN
new	JJ
things	NNS
which	WDT
immediately	RB
laid	VBD
hold	NN
of	IN
Carrie	NNP
's	POS
heart	NN
.	.

Under	IN
the	DT
influence	NN
of	IN
a	DT
good	JJ
dinner	NN
and	CC
Drouet	NNP
's	POS
radiating	VBG
presence	NN
,	,
the	DT
scheme	NN
proposed	VBN
seemed	VBD
feasible	JJ
.	.

She	PRP
looked	VBD
about	RB
and	CC
picked	VBD
a	DT
jacket	NN
like	IN
the	DT
one	CD
which	WDT
she	PRP
had	VBD
admired	VBN
at	IN
The	DT
Fair	NN
.	.

When	WRB
she	PRP
got	VBD
it	PRP
in	IN
her	PRP$
hand	NN
it	PRP
seemed	VBD
so	RB
much	JJ
nicer	JJR
.	.

The	DT
saleswoman	NN
helped	VBD
her	PRP$
on	IN
with	IN
it	PRP
,	,
and	CC
,	,
by	IN
accident	NN
,	,
it	PRP
